time_sec,bess_connected,lvrt_active,perturbation_active,bus_voltage_kv,bus_frequency_hz,turbine1_power_mw,turbine2_power_mw,turbine1_current_a,turbine2_current_a,turbine1_torque_nm,turbine2_torque_nm,bess_power_mw,bess_voltage_kv,bess_soc_percent,load_power_mw,load_current_a
2.04,1,0,0,13.79110176101669,59.99857214860883,24.541210143856254,25.12625180446458,1027.392483089766,1051.8846495672951,508739.08912349626,496766.1783065195,1.9263743456554199,0.7932609866532355,84.694,49.56292043106692,2074.9006097240895
2.05,1,0,0,13.7902427648942,59.9862419516211,24.213992296803465,23.755400461430465,1013.7569881150863,994.5573174410656,504320.70971786964,502565.88779833214,2.1303207041486885,0.8020368152893878,84.6925,49.60802055055464,2076.9180432224935
2.06,1,0,0,13.794182111105531,60.00904036849646,25.483208217436317,25.544263874648063,1066.59003090202,1069.1454923163196,505008.5080104427,494728.2919710872,1.8247073533953138,0.8099064398739562,84.691,50.32570104597753,2106.3631618042423
2.07,1,0,0,13.829989453591038,59.97742274044576,24.944921665489716,25.482003732577407,1041.357065875785,1063.7782309135853,501064.86753678374,493463.63174765866,1.9964968967351038,0.7849495570987134,84.6895,49.85658162394612,2081.325580041258
2.08,1,0,0,13.843275110047017,59.99838219705624,25.714021316546656,24.80057610689851,1072.433872117533,1034.3375521724372,504529.30598100566,499626.03309585794,1.8971583148756497,0.7950516537962815,84.688,50.394368845915324,2101.757148329308
2.09,1,0,0,13.790986076403616,59.972444464152055,25.719117154865607,25.1242793571756,1076.713378609505,1051.8108980531583,502063.8985900728,500624.3848133649,2.360200178399297,0.8068259569977811,84.6865,49.95972583636253,2091.530003762121
2.1,1,0,0,13.80672148404994,59.98890374734391,24.872972619371662,24.265305731001547,1040.1033622594716,1014.6927937922646,498070.4942016861,501402.97584269237,1.7840363778112265,0.7741209758609002,84.685,50.39963436267568,2107.541786800359
2.11,1,0,0,13.783174440748867,59.98973318246524,25.641027032811763,24.58440866157854,1074.052564837743,1029.792884044712,502029.9655948487,507580.76919855166,2.017647318831266,0.7896583818508446,84.6835,49.74283864646761,2083.6304006926457
2.12,1,0,0,13.815353026097132,59.98031567847649,24.589786009287252,25.86235316818685,1027.619022471549,1080.8002180852031,510318.5470375871,506236.1691619659,2.273862479649967,0.7938697306971512,84.682,50.59828169674027,2114.5266069540485
2.13,1,0,0,13.790470998761446,60.022010637748906,24.53683775069154,24.405564073995997,1027.2564208790436,1021.7605322625859,501122.66776996775,502361.66209564894,1.611007909919979,0.7991651204969407,84.6805,50.903199971596635,2131.1075023365165
2.14,1,0,0,13.785777902738205,60.02035983199598,25.510372545672464,24.97900848983,1068.3779007818048,1046.1243012502614,506505.43665151607,504201.55415786983,2.086250139846018,0.7967818988361085,84.679,49.098295751417815,2056.243359556991
2.15,1,0,0,13.840031745316315,60.026280254855585,24.29861761951871,24.37434077695899,1013.6402633839682,1016.7991279109106,505521.7709265877,500875.56754748634,2.022222492799683,0.7969710257525365,84.6775,50.098957890338454,2089.926335168645
2.16,1,0,0,13.772878615140169,59.99624311554315,24.950087621299424,25.119839666474117,1045.8917272840113,1053.0076245278426,503109.1460425145,506192.3095034063,1.8637639381546836,0.7866890040189664,84.676,49.855343044275195,2089.9041174669123
2.17,1,0,0,13.750943452906242,59.99132784022957,25.535956165624956,25.192501996323855,1072.1585189212674,1057.7381733079355,508817.0951855905,502352.6362555537,2.243221137659191,0.8176976464090902,84.6745,49.46440241384331,2076.823757347403
2.18,1,0,0,13.81469660492298,60.016071696105094,25.685019541587593,25.388689392511004,1073.440363590169,1061.0559952445476,488975.6314545219,497079.04186345264,2.3431924685012024,0.7939212597762939,84.673,50.25700244563504,2100.3641788492855
2.19,1,0,0,13.792647431780939,60.0025682579022,24.770346230363266,25.22067213184928,1036.8688197646377,1055.7191370610062,490898.0302831688,496317.5940028119,2.131597226956478,0.7809697578725493,84.6715,50.533658875785356,2115.302497172885
2.2,1,0,0,13.787080068414923,60.00247034924732,25.48120961910278,25.690012096953943,1067.0557623415352,1075.7996128302987,508779.5667394168,505895.3403544123,1.9406461099394177,0.8113525235919116,84.67,48.96617901955318,2050.51660669558
2.21,1,0,0,13.854633180008813,59.9491239739877,24.537507605460053,24.82195901696281,1022.52700863249,1034.3806677563891,496169.0307996299,498490.7347975169,1.7106145526319105,0.7922491336992996,84.6685,49.17310418686057,2049.1415810371827
2.22,1,0,0,13.814604531451655,60.01513029206303,24.692772635004566,24.497320235634582,1031.9787942825776,1023.8103016461721,500400.1154525752,509425.2411120845,2.0359966372979037,0.787879049964599,84.667,50.88162924856727,2126.4830474579016
2.23,1,0,0,13.798829718049891,60.01247949964925,25.11308469172593,24.704293563425157,1050.744628581365,1033.6405934719198,508765.61156638333,494490.5203485125,1.9692696864335775,0.8067800725490435,84.6655,49.87595830423257,2086.836242016383
2.24,1,0,0,13.785841367205446,59.99989167153781,25.163225859522605,24.301234894727223,1053.834498504731,1017.7343648743292,501152.1493385652,506411.0975692733,1.9814103088743054,0.79481147326964,84.664,49.99342917951299,2093.7220315886557
2.25,1,0,0,13.808915756976635,60.01631695548928,24.492288283210996,25.055541579750482,1024.0216887584068,1047.5712887488853,508351.1334382229,497770.65877640405,1.9006227137135583,0.8016848649565421,84.6625,49.49806808963971,2069.512439561497
2.2600000000000002,1,0,0,13.765342947416114,60.01203403978941,25.86835381213879,24.86740466082323,1084.978492289164,1042.996373560648,498435.5086795199,502413.0362168945,1.883034462297339,0.7936644267796439,84.661,49.8965968490896,2092.778489610796
2.27,1,0,0,13.789677971220565,59.98606629830307,24.04256925435869,25.220069343499294,1006.6213192203767,1055.9212372355005,503191.6676393592,493603.54166103184,2.0058124340844707,0.7953706733245375,84.6595,50.64703906477226,2120.50503998213
2.2800000000000002,1,0,0,13.799258020604045,59.99560427498124,25.02575777440524,24.190535098145094,1047.05832488628,1012.1132549229483,500298.74103373406,490815.59079097,1.7537418372988594,0.7900742470638189,84.658,50.245523844379456,2102.2338066156685
2.29,1,0,0,13.804269836633939,59.9798442960999,25.105688958795728,25.001229023963912,1050.0212217009346,1045.6522856971897,507406.7567718094,507353.51693703386,2.207282369139816,0.7878598377218428,84.6565,50.11184260542263,2095.87947499031
2.3000000000000003,1,0,0,13.797151373264118,60.029244779731506,24.12135961169682,25.60207987697695,1009.3731008865648,1071.3347493910971,498722.8873994076,497837.5418081736,1.847338540573365,0.8347154947680548,84.655,49.10467991715786,2054.8154761553756
2.31,1,0,0,13.786135775125423,60.01954360957162,25.636948351484868,25.26099837331185,1073.651041406174,1057.9066134794114,495329.18133914226,505077.554130061,2.0224075587669734,0.7917201340199818,84.6535,50.32111352341233,2107.400428413343
2.32,1,0,0,13.818413242913232,59.98372165322303,24.66311912486547,24.085589386249776,1030.4553942254902,1006.3254927532073,497461.76098650653,496517.6294206221,1.9351428613399004,0.7853717744432385,84.652,50.071508090624626,2092.0490773192446
2.33,1,0,0,13.766966928716018,60.0123775103299,24.989385073994594,24.93430300131743,1047.9888761307277,1045.6788793353298,498242.7920017565,505292.6961100448,2.1300399769369984,0.8113045883152116,84.6505,49.57631668402016,2079.0999158460754
2.34,1,0,0,13.7944415225597,60.00557184669674,25.153949443328912,24.623542814266035,1052.789230976664,1030.5896798336473,496824.66804011335,497917.3021153734,2.119087278761849,0.8026651664655421,84.649,50.30111484199565,2105.2945236724267
2.35,1,0,0,13.789641388753582,59.986280941490016,24.25410542084166,24.987665342619714,1015.4806712447951,1046.1936540095746,496668.97837269434,494060.2047534081,2.1014075779271,0.8001741255362994,84.6475,49.53854086639303,2074.0996156578435
2.36,1,0,0,13.820236862000854,60.00248654017257,24.50059183906958,24.846334395767826,1023.5297292541508,1037.9733715862797,505388.6204881575,503012.4585634385,1.7662215572836804,0.7951208487022781,84.646,50.353708601276644,2103.562153524055
2.37,1,0,0,13.790822338113413,60.01716769394869,25.764887714557656,25.853022005474784,1078.6423385739372,1082.3320646351028,507138.85474186705,504822.7597997312,1.9615086338803496,0.7959347585305846,84.6445,50.57519053877632,2117.321154314401
2.38,1,0,0,13.808753271135547,60.01879839054927,24.982941554022553,25.058713966606593,1044.5481752153485,1047.716254327457,501864.49323013943,503107.0152779256,2.320451935643457,0.797026169128694,84.643,50.10882197952519,2095.072689808068
2.39,1,0,0,13.806660935923189,60.04663967392138,23.663538170511877,25.17044627015121,989.5332547188748,1052.547317352015,496690.9508140284,499203.8339274106,1.93162278896031,0.8113653652040016,84.6415,49.81213652860102,2082.983754520311
2.4,1,0,0,13.763297633157858,60.001885783063436,24.782549379964507,24.91147840051147,1039.5918141926295,1045.0001986294967,497478.7862227148,491654.6535342091,2.2098562451552626,0.7975163525479451,84.64,49.58094467426475,2079.848341388722
2.41,1,0,0,13.798687052301808,59.995244221317776,24.981170526041133,25.234846779536674,1045.2360774046151,1055.8501345745135,489649.714679217,494669.5366096773,1.9979717050280343,0.8114397220063316,84.6385,50.18658561499137,2099.8547618840307
2.42,1,0,0,13.765145283564506,60.011242805277554,25.04654272178074,24.828414729839327,1050.52492253427,1041.3759994919876,502277.2841701559,496868.80307421467,1.9380472718467974,0.7994633408354883,84.637,49.65770051590225,2082.7885336179957
2.43,1,0,0,13.807025704369085,59.996340749218646,24.013288857240354,25.39948663164094,1004.1321775383399,1062.096990187815,496509.9825521816,498632.3266100558,2.0373121182229172,0.7979485460360186,84.6355,51.20870040203291,2141.3270022818137
2.44,1,0,0,13.785393569320457,59.98830191119434,24.958884764230294,24.77757633344745,1045.3106590566167,1037.717225413069,507514.2673209172,505812.7612120202,1.8335590656378582,0.7897866162504974,84.634,49.23952001539351,2062.2153435592318
2.45,1,0,0,13.823733391536988,59.98148433528267,24.626669237107244,25.731221961187273,1028.5364821917256,1074.6682900412716,492851.45884558535,499155.2056153397,2.179974755522359,0.8214472650976283,84.6325,50.0211094822546,2089.139034063247
2.46,1,0,0,13.796384638002442,59.9314468894339,25.103967702670072,25.24167397948744,1050.5493207938548,1056.3120447302847,497077.53525027464,489506.18038345216,1.8292155433152137,0.800149780156596,84.631,50.123186552047,2097.5520767052312
2.47,1,0,0,13.784598873955916,60.01469678860415,25.22526741165817,24.895820767852044,1056.5280182376175,1042.7295675010892,499689.5951976053,487212.781228659,2.1107323942810776,0.7999877796072286,84.6295,50.02095747623931,2095.0637394747555
2.48,1,0,0,13.8239971773239,59.96724052535857,25.2434702121058,25.4645190628702,1054.277148301685,1063.509110074813,502065.30888146197,496265.38184034295,2.2157217732630445,0.8185886878435269,84.628,49.806569598153686,2080.1390506701855
2.49,1,0,0,13.782562196705834,59.98240293113411,25.670396404796698,25.214924800415524,1075.3305563210947,1056.2508924933811,509204.2696543476,497622.9201047587,2.0851460862590105,0.804165061244124,84.6265,50.5529508245556,2117.658483983697
2.5,1,0,0,13.817893901226954,60.0058488718239,26.12770155486138,25.446074063327398,1091.6884753808952,1063.208171614107,492953.3465676461,501583.7392942993,1.886196654864853,0.8052722204757559,84.625,50.398259425781475,2105.7802914219683
2.5100000000000002,1,0,0,13.809350573480364,59.99356986410845,24.45013768506225,25.05981138408409,1022.2271857811471,1047.7168185032008,498388.67340235354,492635.87651285616,2.037141324977441,0.8005973050318278,84.6235,50.40377234593011,2107.313546516847
2.52,1,0,0,13.79269136754801,60.04298594498356,24.79576954874781,24.86616583994619,1037.9297152560348,1040.8764438233804,492938.5962535143,493166.06813369103,1.853156710170444,0.792259018036416,84.622,49.6395565794486,2077.869401256183
2.5300000000000002,1,0,0,13.773280443889728,59.96981520053839,25.323125878806245,25.01923309828322,1061.498283027963,1048.759663542611,504240.18791093957,502558.3799258522,1.9577338179860686,0.8121675976733381,84.6205,49.701821296338366,2083.4077997290633
2.54,1,0,0,13.824833250836347,60.044774421918,24.981589716164518,24.79479946897836,1043.2767821297107,1035.4760804837504,496495.60245727253,506401.1038969376,1.8953433431877462,0.7858364646370505,84.619,50.334100306277996,2102.04389694821
2.5500000000000003,1,0,0,13.810009281147188,60.02761169218101,23.656739732951042,25.507797077965897,989.0091146871134,1066.3956272283262,499374.68486717046,490073.513954413,1.8477505894835455,0.7902325945682287,84.6175,49.48601280799878,2068.8445774488296
2.56,1,0,0,13.784561039584798,60.01818192770197,24.875757513512287,25.706624276030066,1041.8921034539355,1076.691989182818,499306.4970958867,496323.11958330317,2.1261150248237164,0.7922295317511382,84.616,50.276844738494376,2105.7870294467552
2.57,1,0,0,13.804892113691892,60.02878624352955,25.62593601853513,25.298381283930468,1071.731740943006,1058.0326976878418,500528.25954292156,505503.0230118863,2.196788260066378,0.8025125854200462,84.6145,49.96724980203619,2089.7378180346955
2.58,1,0,0,13.82012323797465,60.00809223997432,24.339084420095265,25.745533946341656,1016.7910010497408,1075.546917954211,498999.9174258097,504446.6482969635,2.210654676459989,0.7998416245188492,84.613,50.60520808927623,2114.086105430593
2.59,1,0,0,13.802240375883938,59.9659349400557,25.11431090860203,25.56749092501829,1050.5362730044997,1069.492876957467,495117.23790816276,495347.1908251935,2.048423593696479,0.7813730980981343,84.6115,49.79430752176331,2082.9050986557604
2.6,1,0,0,13.804767976653062,60.010297033622315,24.05495690573159,24.874511765678317,1006.03906334079,1040.3149178720755,500372.67404372065,505747.56459526654,2.293828949275538,0.8231739850135316,84.61,50.92436397289211,2129.7855420521164
2.61,1,0,0,13.820640074876081,59.97038649216286,25.472406260942556,25.45528769017828,1064.0969254670756,1063.3818058065283,495803.7154838125,500000.18657004705,1.864620312595796,0.8075983387694162,84.6085,50.28003440657007,2100.423080423586
2.62,1,0,0,13.830745255486065,59.98943275441968,25.176480067198728,24.414214979378617,1050.9663272323496,1019.1463532889912,503738.6284506379,502966.0696064354,2.2570298379852627,0.7950902075931292,84.607,50.371611848148625,2102.7112511170244
2.63,1,0,0,13.797608016500766,59.99843835804568,24.711624807283012,25.088701086393435,1034.038886851652,1049.8173530168792,500313.0676242442,496505.8321502559,2.1819122437038585,0.8043333456935088,84.6055,49.64504773847276,2077.358745186924
2.64,1,0,0,13.773251142693432,59.98177874964191,24.742567159551932,24.360364746679814,1037.1645490242743,1021.1433014865277,495092.03455022426,501752.83147241344,2.007966319360819,0.804469875108714,84.604,50.02975400510103,2097.158589724756
2.65,1,0,0,13.77394847372848,60.01892088940729,24.203271170421157,24.897977253909367,1014.5068534389251,1043.6262265130003,512317.547095244,494454.12762816227,2.0446131306952897,0.7966986157915478,84.6025,49.63099384603579,2080.3379446214035
2.66,1,0,0,13.786180143743202,59.995724848460014,25.47878006162062,24.255116630444206,1067.0236696331062,1015.7779725639413,508444.47518867126,497413.4826489055,2.2072611622021387,0.803938619165058,84.601,49.179753041131065,2059.5947072302556
2.67,1,0,0,13.781302169471621,60.00818616462009,24.566451722729422,25.513279144961032,1029.180504188566,1068.8466446141406,512420.6004625217,498718.8467467896,2.1323738653500084,0.8040560560756895,84.5995,49.83442719800015,2087.7504610131714
2.68,1,0,0,13.766350622077987,59.99981173675279,25.189190366539226,24.74159891569344,1056.4154755339896,1037.6438306931013,498651.27756313403,501066.3903138562,2.052296425374438,0.8109141954647341,84.598,50.45949062410695,2116.2326381748107
2.69,1,0,0,13.836956500062632,60.00252358319347,24.585994994334555,25.520111457955878,1025.8564322443015,1064.8326617152686,495422.36854206136,511630.94961050316,1.9099523903010176,0.8006906075436625,84.5965,50.10184021323726,2090.5110841301857
2.7,1,0,0,13.810561985245528,59.98226265431146,26.118335414487397,24.98137371655935,1091.8764926763515,1044.3458315013506,503917.6916283696,512684.4945252344,1.8151411797417385,0.8032163646820331,84.595,49.891195663915575,2085.7004427138704
2.71,1,0,0,13.789524048063301,59.976519171095966,25.760854195367113,24.058919452489874,1078.5750148018185,1007.3171179724238,505654.0095977933,498174.3439113597,2.021662944831456,0.7979113290512222,84.5935,49.80833499882021,2085.4132107260602
2.72,1,0,0,13.799349663152162,59.99692462659282,26.035694161276346,24.75674079476156,1089.3060469864201,1035.7959839426505,500990.705101592,507405.06490887876,1.7711311605245297,0.7956657915558388,84.592,51.11843518101498,2138.741537300083
2.73,1,0,0,13.764272018249931,59.98067771446104,26.030540010159466,24.669919566575956,1091.8659019591023,1034.793898563188,489869.6461322677,494842.5846800755,2.1464446606643452,0.792304885508322,84.5905,50.17476187884549,2104.6091096476334
2.74,1,0,0,13.823146437958176,60.02787111409915,24.724671522951386,25.034543203969097,1032.673409304459,1045.6157954140751,494842.88541712076,501744.79391347186,1.6451374863052572,0.7919595756956928,84.589,49.28886093477071,2058.6439749055635
2.75,1,0,0,13.761007792169126,59.972471298324166,24.487296307902895,25.68337955699401,1027.3773061257277,1077.5596035464828,502536.35157400806,496995.56772991834,2.0613976460809926,0.7953515363985104,84.5875,49.58715107587507,2080.454822378263
2.7600000000000002,1,0,0,13.810200555632886,60.04674004622088,26.031546527748716,25.855287645451607,1088.2767657626703,1080.9080738503874,496588.25782603695,497634.3081304322,1.9446352946613348,0.7976413567926048,84.586,49.83654991400141,2083.47050373537
2.77,1,0,0,13.763231556905035,60.00604050255055,24.86285501562273,24.81777442270901,1042.9655257010268,1041.0744514757364,493574.6057725266,513703.4547448886,1.912117222582142,0.8100589192272679,84.5845,49.50617746951509,2076.721936298026
2.7800000000000002,1,0,0,13.791719838097615,60.00138653809801,25.401608675588538,24.354860344073018,1063.3645244292827,1019.5454476158983,498801.72356072115,498155.0849951827,1.9446926698750526,0.7962071053897858,84.583,50.002177738117105,2093.1958534586565
2.79,1,0,0,13.82485377744542,59.989194675015604,24.734684318003907,24.672970576297224,1032.9640283514639,1030.386753686528,483496.65833960805,496480.6392853257,1.4235460937334996,0.7966738921144122,84.5815,49.803102820665906,2079.86538468136
2.8000000000000003,1,0,0,13.767320958167165,60.01313842064705,24.63868229141971,25.180603421698386,1033.25475571121,1055.980913646849,497338.6790383019,495353.60348795826,1.9116205973530598,0.797076249589912,84.58,49.62522088553642,2081.0973118094144
2.81,1,0,0,13.797025821995629,59.99591449978558,25.409591162269727,24.940490764750024,1063.2896166757216,1043.6596439352786,497902.2115557402,496185.99437174597,1.826461805158808,0.7995209822596572,84.5785,50.06598335455064,2095.0608732579853
2.82,1,0,0,13.812555413514545,60.00600948388936,24.037808422455647,24.235084091017193,1004.7550759401561,1013.000991119409,501415.5127653035,492754.63097389165,1.8289970902480828,0.8169818126914107,84.577,49.27512953482283,2059.648519016867
2.83,1,0,0,13.809283390006888,60.016836463340795,25.408405222789263,24.765021440507546,1062.296223544237,1035.3970869705468,502637.1993415298,501013.3502046817,2.624195324141171,0.7962085635044075,84.5755,48.95809989637967,2046.8818950186885
2.84,1,0,0,13.801403719995568,60.01338618938387,25.26477987089764,25.658329932131352,1056.894483736186,1073.3577535892143,501873.2912535011,501009.07967622275,1.7222163511528172,0.805611115822189,84.574,50.62649689087912,2117.844112170222
2.85,1,0,0,13.809915270246764,60.024797224018954,24.75288523842425,25.16409042481664,1034.842334363489,1052.0335640278238,504378.4694882053,501580.8115891287,2.0792281140281683,0.8034970068259576,84.5725,50.45453924267002,2109.3497855380806
2.86,1,0,0,13.787783520887915,60.010756821473215,24.989960320288937,25.00151440654101,1046.4307258740414,1046.9145422030233,499292.892010771,500075.6567420432,1.840882351154425,0.8006207409879558,84.571,50.14018353865215,2099.5723075723067
2.87,1,0,0,13.83865591710666,59.98097464623575,25.160456101482893,24.875631867770124,1049.6970363406535,1037.814137525132,492301.886715159,496742.9295293052,1.8175576653295424,0.790418883409782,84.5695,50.29239184800167,2098.2042002894686
2.88,1,0,0,13.767787642942164,59.958404213276786,25.060158106790787,24.71166546022571,1050.894261599632,1036.28027070124,500571.1068807128,497065.9108092423,1.7306393047447366,0.805236652784254,84.568,49.78866227735665,2087.8806612883186
2.89,1,0,0,13.823241414886576,60.00422067458582,25.38717554146289,25.314084296914896,1060.3368770687243,1057.284101786239,495369.87299079756,500542.39419976075,2.2256600659084405,0.7807436297641945,84.5665,51.59219113507557,2154.832180521744
2.9,1,0,0,13.80378989073567,60.00450926308911,24.599374498782936,25.077896097075502,1028.880879902456,1048.8952799892527,493174.370264543,499701.23297504766,2.240882995153091,0.7897944554946497,84.565,50.110208722686416,2095.88400897121
2.91,1,0,0,13.812342184627287,60.03851859630221,26.371221845669,25.407867125575542,1102.3063161874006,1062.038481845005,502760.9282124422,496687.0147532353,1.8759471841920599,0.7945839902379237,84.5635,51.348766284191555,2146.357485244502
2.92,1,0,0,13.815890920351675,59.99768318766138,24.925990875188308,25.302111538607846,1041.6286307247285,1057.3462827766255,492762.858528975,498394.2769664151,2.1824275555492005,0.7977547055387891,84.562,51.08897945907052,2134.949979944313
2.93,1,0,0,13.811112572069266,60.007489846062285,24.95478436500747,25.029991531935593,1043.19267513924,1046.3365839188089,503280.25881401304,507576.45499891264,1.7928343368213466,0.8008407113224084,84.5605,50.27108821230976,2101.4980625477524
2.94,1,0,0,13.783779564788821,60.015543528115316,25.942959788046085,25.162720054042435,1086.6522311098438,1053.9709466811378,493715.51542526926,510027.17207013955,1.9197800411711297,0.8139122812807252,84.559,49.83623586962763,2087.4509824742704
2.95,1,0,0,13.794274606210225,60.01026816241975,24.075104344672773,24.69336166976665,1007.6476198253613,1033.5243725551284,498609.5039797225,498961.0761523913,2.135792750963296,0.8063016871908144,84.5575,49.9872615417216,2092.1838756328852
2.96,1,0,0,13.770968206658823,60.01687887583635,25.91453429536119,24.92332185596403,1086.471417755213,1044.9146615328482,497495.44931397634,496646.67081313394,1.7997576985193788,0.8016886939764015,84.556,49.69439878879822,2083.446427830395
2.97,1,0,0,13.794030085479772,59.98363581383748,25.035914991493776,25.6596601486685,1047.8802909791375,1073.9871960800356,505749.36535978783,499849.3929046644,1.8521376827108276,0.7966407530082349,84.5545,50.208870836175656,2101.49643819375
2.98,1,0,0,13.80645037989617,59.98047267332465,24.74659724269951,25.01704048466591,1034.8390923422319,1046.1483336210165,502901.5702187265,505609.2956911099,2.004900500739133,0.7967462310369882,84.553,50.360268348934085,2105.9369850817184
2.99,1,0,0,13.812142565507134,59.994388783388864,24.462171231351405,24.91340212618156,1022.5235569645234,1041.3850969002212,495746.7908283733,499649.65467939177,2.0074585927939212,0.7886549539443624,84.5515,49.431900297099304,2066.2631309900003
3.0,1,0,0,13.807828686899885,59.95651867220614,24.379631542938142,25.11942461849093,1019.3917634141404,1050.324920321008,499126.92983703176,501690.35787358804,1.784336690938809,0.7789251615258388,84.55,51.33559796569075,2146.508475486915
3.0100000000000002,1,0,0,13.764898205171399,59.99920840819464,24.765498009246826,24.35362462433721,1038.7557342692137,1021.480255285993,507028.6038829182,497093.87269400957,2.446594547238385,0.7872472046142065,84.5485,49.482328321398036,2075.4701669900846
3.02,1,0,0,13.788756521351587,59.98680833815184,25.118623017777924,25.090055521662492,1051.7441321507424,1050.5479799417467,507587.3097458837,494288.76269665774,1.8312340948728412,0.8117084395551467,84.547,48.61610271532824,2035.6092259792802
3.0300000000000002,1,0,0,13.78675501021265,60.00644426667255,25.287253723020388,25.82402746135284,1058.9585970910064,1081.437161632887,493299.9200980143,503951.73493565334,2.1905543466337587,0.7928828664152112,84.5455,49.91111201802721,2090.1360717453636
3.04,1,0,0,13.773796641335133,59.994698624219936,25.085538238634616,24.548222970236523,1051.4996432703579,1028.9772318447117,506865.8028119992,501259.0424277694,2.1191710401542583,0.7947530098462192,84.544,49.33083993876687,2067.7794554135826
3.0500000000000003,1,0,0,13.783281331977925,59.979691343747305,24.714608655988165,25.10324013306399,1035.2386791486463,1051.5175667735202,506379.96429409616,503460.90395623224,1.838926081611464,0.8102104746302553,84.5425,49.912711069964665,2090.7298108594005
3.06,1,0,0,13.800025583607392,60.02621713726018,25.669802585571073,24.988299226659272,1073.94492445208,1045.4329376200592,500892.787904472,491445.756128934,2.092651827830869,0.7735808059156665,84.541,50.0355552624201,2093.332445276465
3.0700000000000003,1,0,0,13.82827577041557,60.00165038208416,26.388125775511035,25.026680524399076,1101.741950539879,1044.8996662763504,499238.8543050991,508855.86921173974,1.8318831668438569,0.7941398809285077,84.5395,50.3250891842939,2101.1443704142184
3.08,1,0,0,13.780938713415821,60.01725717682851,25.71278117674351,24.931904809057414,1077.2329405655685,1044.5182474330543,497455.0096400075,501468.5889945242,2.014170033826901,0.7890207719015772,84.538,50.43386484035684,2112.918869126577
3.09,1,0,0,13.777422711299886,60.00367028921508,24.77945356915884,25.31625355655903,1038.3962580165253,1060.891148659047,493978.3860341338,491209.24409865506,2.1648120879860215,0.8029357828208483,84.5365,49.414460863736856,2070.7394176226867
3.1,1,0,0,13.78801055112711,60.009279902624144,25.229319350634928,24.429219313415615,1056.4362613843075,1022.9333879890273,501825.0355761408,505064.8603256176,1.888356398722336,0.8055689977770548,84.535,49.77489200281856,2084.2417541059017
3.11,1,0,0,13.806749327741723,59.97278008550697,25.295314460884573,25.35656392129756,1057.7621326030592,1060.3233721546535,499076.3541982904,498059.6940619976,2.0822961472973427,0.8057316022298853,84.5335,50.36372745446899,2106.0360344781193
3.12,1,0,0,13.824474157807172,60.025562070079125,25.846175446949125,25.078904473862664,1079.4114974269182,1047.3680288800379,501908.5789719683,499886.51619436604,1.88479759403622,0.8150821826138018,84.532,49.75996785837543,2078.121056176009
3.13,1,0,0,13.798269821846201,60.01757363300752,24.82777523563343,24.11550429935829,1038.849283333884,1009.0462846895672,502312.85988517705,497630.1935185013,2.03512832027233,0.8055399542772099,84.5305,49.055033257841174,2052.5715921049577
3.14,1,0,0,13.77108242508096,59.99962319398655,24.46515437172984,25.137532212563276,1025.6974017204705,1053.8867273972455,512903.83043579047,499824.8401250783,2.021227501140651,0.8024893977693628,84.529,50.204922982475594,2104.8327868392894
3.15,1,0,0,13.7753383434344,60.005760041877465,25.522248731682332,25.012283030961886,1069.6853179351856,1048.3116988451866,506251.47985610703,500030.46028589894,1.926672299843662,0.8243338700962932,84.5275,49.628019511656056,2080.0033879428515
3.16,1,0,0,13.803765627773199,60.02005211720453,25.210010336936996,24.57094489056513,1054.422876104121,1027.6936040024398,502693.6525066855,491608.7176983292,1.6337350461602076,0.7787205298585868,84.526,49.697737352495594,2078.635845631013
3.17,1,0,0,13.819905087893522,59.99255999591779,24.481679285217723,25.11634574622015,1022.7641966887753,1049.2784780658865,489098.83193109086,504112.45124449476,2.1561780942098014,0.8220070883356498,84.5245,50.13215285777865,2094.3567820049107
3.18,1,0,0,13.836314838496826,59.96833839170671,25.41857458040751,24.40765534084932,1060.6451969120697,1018.4623973805074,501566.8205790373,500169.6154233734,2.3980952164641205,0.8174193465889374,84.523,50.13364464364693,2091.935140846444
3.19,1,0,0,13.776351983301947,59.99293472051233,25.876287120670632,24.614807511942075,1084.4439335504305,1031.5768470706835,508168.3814047153,502487.9912189604,2.027922381313177,0.7985155361688973,84.5215,50.41292858720439,2112.7449360860237
3.2,1,0,0,13.802795487625687,60.003047789843095,24.658184519911238,25.02355212263478,1031.4149393187247,1046.6977190987134,497834.8123123556,504049.3690195462,1.8773922760064712,0.7929295755561776,84.52,49.385601007918304,2065.7257482062255
3.21,1,0,0,13.779403099255097,59.999351204158536,24.51718598166581,24.119878055353873,1027.258134791926,1010.6111264596296,511177.28437697917,500828.17703658994,2.041618436687312,0.7934170642833437,84.5185,51.056450267321125,2139.2403642867607
3.22,1,0,0,13.782027466488309,60.02635132314658,24.98247293832744,24.391748523414428,1046.554109040755,1021.8077572578841,502914.6756042979,501850.82153555495,2.2292053220738794,0.7971147029784971,84.517,49.22781163737366,2062.228534195179
3.23,1,0,0,13.780333765354504,59.98080195222161,25.304522510593166,24.46343198369229,1060.1755466864101,1024.9366438856714,501686.5383156007,492861.6517131422,2.2559086593911095,0.811963565179491,84.5155,49.73487095409419,2083.7260999910836
3.24,1,0,0,13.79331477670451,59.98333418739067,24.950432422350676,25.02747532975796,1044.3565675576785,1047.581372040925,495118.8163508326,495920.80113686965,2.1823372247320934,0.7753322523916396,84.514,49.541516330221526,2073.6717933547666
