time_sec,bess_connected,lvrt_active,perturbation_active,load_power_mw,turbine1_power_mw,turbine2_power_mw,turbine1_torque_nm,turbine2_torque_nm,turbine1_current_a,turbine2_current_a,load_current_a,bess_power_mw,bess_voltage_kv,bess_soc_percent,bus_voltage_kv,bus_frequency_hz
7.3100000000000005,1,0,0,49.97519144216827,25.053713598063716,25.24216894201027,503446.97112368967,499026.2518043738,1048.1716152204256,1056.0560169275102,2090.8108863723864,2.073593658094517,0.8010664826092004,84.6345,13.812780150690848,59.99326979191227
7.32,1,0,0,49.841069386811405,24.737356054025124,24.277281796703626,500729.1208106641,472800.1964947658,1034.9361722341323,1015.6880565593652,2085.199625157564,2.312818129534697,0.7943680804881275,84.634,13.795640071690235,60.00424320998894
7.33,1,0,0,49.768458088063085,25.29448898476406,25.051777781026413,509452.0867085769,501722.92977491335,1058.2449293019968,1048.0906264894409,2082.1617879924515,1.8721425809356422,0.7890309750406657,84.6335,13.798956700392209,59.98767616171694
7.34,1,0,0,49.80452412356453,25.391551255905835,25.15755940240507,508055.6675548813,504250.64060049097,1062.3057212130009,1052.5162096472877,2083.670681855159,1.797524311299868,0.7967643816284573,84.633,13.7965701238808,60.00107048243788
7.3500000000000005,1,0,0,50.13567437602999,25.975923068657526,25.47161440775594,521886.62086326204,506350.7085935411,1086.754070734669,1065.6553213776988,2097.5250070293,2.157816101863082,0.7993249020548578,84.6325,13.80188486672315,60.00519940656192
7.36,1,0,0,50.545272161832735,24.955830980784782,24.55493067520445,495477.903381739,495659.0559285889,1044.076502507746,1027.30404603347,2114.661339775147,2.0434895836972027,0.8068683573658688,84.632,13.807915439116648,59.99957981627803
7.37,1,0,0,50.30171890397583,24.763837871692814,24.743979350232564,498297.09239681467,505049.1975840607,1036.0440914050794,1035.2132709187908,2104.4718079645895,2.01494982214364,0.7996850288094357,84.6315,13.805184654578385,59.99310985748023
7.38,1,0,0,49.964075357734295,24.95024033589273,25.068946358694145,501393.17245106597,499381.5391393856,1043.842606831415,1048.8089078617647,2090.345823014394,1.7024942567817414,0.7948795154715922,84.631,13.807028329962977,60.00394481991749
7.390000000000001,1,0,0,50.15327364741972,25.187412086979354,25.504322135985035,499860.2226769462,506353.1584837247,1053.7651556962003,1067.0237138195573,2098.261307324546,2.2172878365256943,0.8053682544184535,84.6305,13.79295757525293,59.9919325100478
7.4,1,0,0,49.88932029146423,24.87467353889141,24.719360918472162,498108.52898493205,502971.28804329166,1040.6811205567403,1034.1833101793782,2087.2182970988647,1.5780149313426335,0.799274463480058,84.63,13.801185265398729,59.998315831315196
7.41,1,0,0,49.90176020344274,25.240614993742717,25.390998563024947,508668.2226586302,506716.51455443865,1055.9910044310914,1062.2825982141924,2087.738745398103,2.039028921004959,0.7930511002182292,84.6295,13.808489741672432,60.00568809034084
7.42,1,0,0,49.793114789072014,24.797234355070294,25.25671240418435,508163.9160131732,508430.8033218813,1037.4412992795703,1056.6644714058546,2083.1933498014973,2.2452007873262056,0.803407430101638,84.629,13.81518222792991,59.99944431677746
7.43,1,0,0,49.80643487941652,25.150040089201564,24.406446432029433,508928.36770880537,485092.6870914989,1052.2016243210437,1021.0919143111865,2083.7506221019344,2.022859120988099,0.8066812212356721,84.6285,13.778565252017103,60.00010473544431
7.44,1,0,0,50.11108047949828,24.740588935198648,24.78855689577181,495936.8162478832,501472.65448662604,1035.071426206291,1037.0782606229136,2096.4960727696616,1.9506833636594547,0.7991094934559837,84.628,13.80464540835258,60.00615866989079
7.45,1,0,0,50.29653616930437,25.64406698687777,25.200067863418404,514304.43218831165,497778.90091132035,1072.8702157964258,1054.2946351116996,2104.254978018379,1.7925663497790336,0.8164995670099026,84.6275,13.812178549321576,59.9924037976365
7.46,1,0,0,50.208220153498445,25.03982522217952,24.98170249761063,500070.0136677172,500359.4305705767,1047.5905675714876,1045.1588885370031,2100.5601029821973,1.8856694575411614,0.8123557396478243,84.627,13.779900866964923,60.000244714144976
7.47,1,0,0,50.29153021475488,24.634624790079187,25.425442205967222,493249.4532299294,509988.6046203642,1030.638206807076,1063.7236160782934,2104.0455440178935,2.4386114161077774,0.8052135048073568,84.6265,13.81366209476858,60.00003093055453
7.48,1,0,0,50.15676082123941,25.10611403281845,25.173260245343354,506003.8120518487,502552.4107372352,1050.3638909531285,1053.1730854369196,2098.407200132047,1.8904093199497927,0.7963502878730095,84.626,13.822091908859564,59.99614653685214
7.49,1,0,0,49.99313522873074,24.667972640254128,25.274384540657,497117.2111684995,502305.98398783355,1032.033380015438,1057.4038201558285,2091.5616001406565,2.091135604028656,0.7817989605604835,84.6255,13.80184133467017,59.99688646877576
7.5,1,0,0,49.89489423923659,24.8898396686107,24.743123696769548,497370.74695328897,503827.2003722106,1041.3156255622473,1035.17747296537,2087.4514942181995,1.833266781088094,0.7878347756176789,84.625,13.80541433802577,60.00501550700199
7.51,1,0,0,50.115370848026664,25.119546095055917,24.605589375944827,496894.1961537748,496156.1044097553,1050.925847818967,1029.4234528819668,2096.675568814936,1.9394990056740806,0.808902095739867,84.6245,13.790307080256998,59.99070758474883
7.5200000000000005,1,0,0,49.66407409716957,24.981301652568227,24.847954977440754,498555.8641794556,492633.3892108679,1045.1421183925731,1039.5632967418203,2077.794677467708,1.6742393984872672,0.79076217884989,84.624,13.820472677918998,59.99907602841365
7.53,1,0,0,49.87909663086334,25.254009811800163,25.19981963922724,500901.25892703794,494577.14369420946,1056.5514031130633,1054.2842501621642,2086.7905700553843,1.9900779235524357,0.804101078980658,84.6235,13.802831852430272,59.996478084741746
7.54,1,0,0,49.842474279892954,25.066137999929587,25.12315566555938,495244.84786393493,509855.69944956887,1048.6914146234533,1051.076861333593,2085.2584016357387,1.9276291976124855,0.7910609834616894,84.623,13.774414813688159,60.00095858319972
7.55,1,0,0,50.24881677040734,25.283369125062226,25.101057490052018,508709.67677523143,497390.67658036546,1057.7797079982138,1050.1523404946236,2102.258542670642,2.2699846484481467,0.7981917654081067,84.6225,13.80966231997945,59.99736171337627
7.5600000000000005,1,0,0,49.72448329871738,24.82756720604247,24.928003332609325,498278.7293815548,498869.080280314,1038.710334038561,1042.9122778581075,2080.3220157847486,1.8309934906812315,0.7951960113279263,84.622,13.79093231265858,60.00087134689387
7.57,1,0,0,50.18591921935359,24.735862559651526,25.379658105163305,490122.9088593759,508052.4890874457,1034.8736889458257,1061.8081477504857,2099.6270993349717,1.9142894828530248,0.8083639789536166,84.6215,13.794958865597694,59.99971135299279
7.58,1,0,0,50.07748382402893,25.17423726973229,24.92794351489703,501861.980489187,499988.38233419025,1053.2139611828586,1042.909775265912,2095.090490300162,2.1809004786943165,0.8090652676699955,84.621,13.802893374109471,60.00017399929058
7.59,1,0,0,50.079928269268315,24.780138988880154,25.06849388970469,497136.6164696647,492927.98621321097,1036.7260808540796,1048.7899779274994,2095.192758497044,1.9933191248632622,0.7838278717753812,84.6205,13.800257526368046,59.99946797256261
7.6000000000000005,1,0,0,49.906493829301134,24.53931871913003,24.642609846942534,492074.2688034682,491106.6727581627,1026.6508890014309,1030.9722774396516,2087.936785989667,1.967274192364138,0.8134946614612719,84.62,13.803325007086476,60.000477322828345
7.61,1,0,0,49.707352646325155,25.034503844993417,25.772710823572382,502886.5631582178,515375.4023077764,1047.3679372417153,1078.2522849083982,2079.605321091267,1.9653426599157,0.7973825975603,84.6195,13.804468922460948,60.00103128990534
7.62,1,0,0,50.10005454273257,25.01814416204669,24.93801569333274,496551.8177405805,498482.8248754371,1046.6834975784436,1043.3311647536789,2096.034780917506,1.801943114625219,0.8108585048416939,84.619,13.813456950157406,60.000318186012706
7.63,1,0,0,50.177176252800905,24.606449289363045,24.6777738114942,493919.169307161,497129.5703745638,1029.4594290590312,1032.4434313816573,2099.2613200528913,1.9133575355621697,0.8131538425346866,84.6185,13.786471702923386,59.99904980084858
7.640000000000001,1,0,0,50.099430245053775,25.351759663171087,24.806298324827832,506796.913652903,496950.79155804246,1060.6409613016322,1037.820508365037,2096.008662190484,2.016011613368675,0.7943624919531436,84.618,13.805359501069224,60.00504811937152
7.65,1,0,0,49.97119368424042,25.108282164579496,25.26462866723285,506025.0383458538,507518.7741817407,1050.4545990296415,1056.9956639132479,2090.6436322697923,1.767521306067073,0.8162004185757026,84.6175,13.801667969017728,59.99534979308033
7.66,1,0,0,49.77241580976636,24.777555273362882,24.75126055546347,500925.3056609563,492031.7377224602,1036.6179860099196,1035.517894527493,2082.3273671004777,1.7874196185119526,0.7821155416488913,84.617,13.797737718207179,60.01082698714661
7.67,1,0,0,49.87538570503896,24.547637774885068,24.70032979517559,506098.90383478854,502542.03090720845,1026.9989331376319,1033.387105530229,2086.6353161406273,2.243175879777101,0.7896428835155397,84.6165,13.78741490044522,59.99561750412709
7.68,1,0,0,50.09004834843326,25.203165645357235,24.895557695485106,510611.4987265798,496464.4517666201,1054.424236940415,1041.5548505155207,2095.6161520064716,2.10014414948313,0.7958167742615835,84.616,13.803965667933195,59.99758601671696
7.69,1,0,0,49.84198072176329,25.228524025695524,24.55253813703239,505200.5990280397,492697.1274727563,1055.485154890743,1027.203949471319,2085.2377526560995,2.0603972655613685,0.7896700280030203,84.6155,13.790476395134245,59.99086862252873
7.7,1,0,0,49.807600894049635,25.210670585950837,24.95537641550134,504024.46151858714,499678.77180003584,1054.7382209601228,1044.0574848708795,2083.7994046281888,1.891252576447476,0.7855354352071341,84.615,13.783126429979491,59.99848596806691
7.71,1,0,0,49.71067812436769,24.45637445081151,25.236330621350092,484447.7652123225,506981.68890819664,1023.1807516361094,1055.811759246005,2079.744449036415,2.0441674329256694,0.8102612700911874,84.6145,13.798063321638992,60.00440500296891
7.72,1,0,0,50.10704694777057,24.613021036151583,25.358209473200276,487704.6233456321,513166.62681125576,1029.734371071887,1060.91080184921,2096.3273219994608,1.5193627729359145,0.7955260171746394,84.614,13.80592647764702,59.99519550883979
7.73,1,0,0,50.1028404341995,25.052317194936226,24.793911869773616,502404.10844026617,491673.8777276061,1048.1131939362551,1037.302296541859,2096.151334192025,1.7585766328023358,0.8007837035248223,84.6135,13.792787812931735,60.00683069103665
7.74,1,0,0,50.23083085676162,25.589321906453772,25.15636947095905,513299.2148326346,507255.70209973754,1070.5798471790633,1052.4664265139052,2101.5060664326,2.1250493628027463,0.8067652898253146,84.613,13.781452642212003,59.999123479805796
7.75,1,0,0,49.571181843196015,25.354337556635524,25.11969542789309,520468.5136533244,506079.9979877813,1060.748812568707,1050.9320954532961,2073.9083464650075,1.865022590148584,0.8109045415481282,84.6125,13.79974436481906,59.99293744551688
7.76,1,0,0,50.23437225457831,24.855412365535,24.659122647080736,493469.717250357,494049.2522075272,1039.8752913087526,1031.6631230631926,2101.6542278081633,1.9580306790629973,0.8155154142505003,84.612,13.811993002231933,59.995830230859106
7.7700000000000005,1,0,0,50.222695251838815,24.902025126954925,25.0054109670714,493882.245146532,501242.09657852637,1041.8254282908877,1046.1507792054995,2101.16569732447,2.071703851357954,0.7912709469155196,84.6115,13.79278446737551,60.00234802592793
7.78,1,0,0,50.24173018577276,25.276501510042525,24.9135745775961,506780.4790475198,492493.46763815184,1057.4923877532633,1042.308622380502,2101.9620613991633,1.849542331976534,0.8154723606516072,84.611,13.786319478135887,59.99733642786089
7.79,1,0,0,50.02392335347322,25.09875655731643,25.448241698677226,499456.19675294816,507266.5346792897,1050.0560764269221,1064.6774779082577,2092.849682177462,1.8760700566803186,0.8016168494496695,84.6105,13.783984028795405,60.00804482393155
7.8,1,0,0,50.044358171223884,24.98012266113748,24.344940347689004,501548.707704994,477362.5970480518,1045.0927929563475,1018.5186857350454,2093.7046131578377,1.9281810749304,0.8016827190324489,84.61,13.792869844225057,59.996530468494804
7.8100000000000005,1,0,0,50.04342200460766,24.91328860037782,24.870328326237466,495897.1905538685,495875.85477956856,1042.2966579584759,1040.4993299990997,2093.665446777556,2.0302645153270937,0.7972145118726058,84.6095,13.800258017472673,59.999440283335666
7.82,1,0,0,49.81739922951141,24.999562190703763,24.558766057956483,498564.2935347195,490858.9998805322,1045.9060840888123,1027.4645068497261,2084.209337354019,1.6739678580983923,0.8030881443377821,84.609,13.795292433361316,59.99682713787873
7.83,1,0,0,49.82589674167578,25.118934419414234,24.87642722234315,504526.47270836163,490534.3701061328,1050.900257159809,1040.7544893692718,2084.56484756674,2.0603344673859274,0.8154370277028364,84.6085,13.802533455427241,60.00459044441483
7.84,1,0,0,50.04514928450364,25.04913147265815,25.365191934384505,498147.95649544685,508799.38561360026,1047.9799129496746,1061.2029269103928,2093.737710945158,1.9952899590283786,0.8065748993494121,84.608,13.801076983618065,59.99253085476837
7.8500000000000005,1,0,0,49.95017827896675,24.60645598188835,24.819195372231427,490326.5367802536,502419.7466570176,1029.459709054052,1038.3600818280963,2089.764411263134,2.0218989260395737,0.8109882685487149,84.6075,13.809986225317118,59.98969101753187
7.86,1,0,0,50.14322170931035,25.02135179495558,25.032298580451297,503070.1852052472,501723.1881655321,1046.8176952395602,1047.2756756419308,2097.8407646308274,1.8518932527627052,0.7912995972715088,84.607,13.798632025893433,59.997308121259465
7.87,1,0,0,49.92869538291427,24.944821015085225,24.960963319676843,499129.17212699004,499191.8564189947,1043.615878836702,1044.291224046942,2088.8656318559692,1.9898243779839755,0.7956792054996766,84.6065,13.806190874949257,59.99891805262227
7.88,1,0,0,49.70626140037746,25.587124268153545,24.95774382878727,508543.76572727686,496527.82656278275,1070.487904638178,1044.1565302837716,2079.5596666607125,2.1912364012524743,0.8008258575352015,84.606,13.80041127131934,59.991527133985834
7.890000000000001,1,0,0,49.71559922385807,25.089588930602144,25.039860734022767,499382.04572767485,502655.1023128975,1049.6725306478409,1047.5920532796222,2079.9503329578265,2.136191884938335,0.8050432603589286,84.6055,13.801810657799129,60.002146421840564
7.9,1,0,0,49.84774632336411,25.037380271530456,25.15959648048349,505959.6553381239,498110.68829718255,1047.4882782297923,1052.601434834022,2085.478967992062,2.2454036827881643,0.8034573035666681,84.605,13.801706535380799,60.00353755306905
7.91,1,0,0,50.14522586503741,24.82530996951097,25.435622753412797,498057.8031147585,496653.59712686157,1038.6158980879027,1064.1495393977282,2097.9246124459373,1.819942098400992,0.8179785381225809,84.6045,13.789753085675711,59.998231776983204
7.92,1,0,0,49.89614744644274,24.660073441623098,24.886729978784217,491393.9777725119,505632.5391667953,1031.7029014316695,1041.1855255435216,2087.5039246180418,2.136580928441141,0.7933413883574412,84.604,13.7991539406806,59.9965907176803
7.930000000000001,1,0,0,50.059694519636174,24.583095124899078,25.208175771216617,495991.27853564284,508967.1195560587,1028.4823614401928,1054.6338454558925,2094.346239598723,1.8752243292264157,0.8046637001642813,84.6035,13.793678995644244,60.007312002070556
7.94,1,0,0,49.66554493880432,24.739447540805863,25.242512228782317,496969.8672451972,499354.1118352316,1035.0236737164412,1056.070379007963,2077.8562130339224,1.5462516774835733,0.8050931136494708,84.603,13.791662817299361,59.99443625078224
7.95,1,0,0,50.03240780888466,25.062031813701235,25.035419054861773,508014.9551081959,493477.8923494821,1048.5196242086502,1047.4062268550385,2093.204646135123,2.1864432611387015,0.7959916054070372,84.6025,13.80395217868321,60.00265539999585
7.96,1,0,0,50.00755651673413,25.384999942328793,24.868774486866478,512129.02195435023,497907.40105853806,1062.031634063925,1040.434322058584,2092.16494322115,2.154457276411778,0.7993501613941694,84.602,13.804924619297207,59.99761126016863
7.97,1,0,0,50.23804068816355,25.415141763748167,24.859850940225897,514135.2058167999,497519.0881022068,1063.2926767240947,1040.060987851695,2101.80770397613,2.2969653681447824,0.7933692869932276,84.6015,13.793695651320098,60.000914605120755
7.98,1,0,0,50.03084875416977,25.02670438588101,24.839178494550385,498833.0815836923,500864.55011123425,1047.0416314577963,1039.1961152375238,2093.1394200003892,1.7073512255146555,0.802954988108787,84.601,13.806967617710292,60.00394411399332
7.99,1,0,0,50.152573415824556,25.085631234404968,24.59964581421421,497268.17053410003,490317.9749615961,1049.5069526069124,1029.1747922323207,2098.2320117520853,2.032811775344763,0.7868148093967544,84.6005,13.79551922244278,60.001597622409044
8.0,1,0,0,50.389148589109325,24.978845586161448,24.952176982301584,503436.10712626803,504818.3068961191,1045.039364001189,1043.9236302607974,2108.1296016056754,1.955385774421886,0.8169155353560472,84.6,13.808954374356905,59.99094473208604
8.01,1,0,0,50.00798006464986,25.181649075292945,25.172470930513107,507539.586134684,502366.1837025467,1053.5240487144256,1053.1400628912877,2092.1826631851472,2.2287842963442386,0.7975600474639637,84.5995,13.821893716214865,60.004567681297914
8.02,1,0,0,50.30675976239009,24.705480432715667,25.3555176361053,493586.1560255355,513175.3866201685,1033.6025926295233,1060.7981835251956,2104.682702237228,1.7221454877161886,0.792865809123764,84.599,13.804785661864324,59.99041037590449
8.03,1,0,0,50.02479241351552,25.003631400426965,25.24004268638276,494855.44547746505,503893.6346086284,1046.0763275184556,1055.967060821792,2092.8860410216184,1.9493373828721625,0.7826258288390088,84.5985,13.798904902781782,60.00331523689864
8.040000000000001,1,0,0,49.893146179714186,24.504676134295863,24.75854123347316,491628.2958218134,490849.7232980113,1025.2015480101677,1035.8224960788534,2087.378360693865,2.018767515417959,0.7964560887130842,84.598,13.79312881802612,60.0022575795652
8.05,1,0,0,49.97827009911193,25.334925737474922,25.501947539388986,508640.73656714754,508166.7654119084,1059.9366807558206,1066.9243678786916,2090.9396880691374,2.1483187951439975,0.7976302501072848,84.5975,13.802027445243434,59.99857723720385
8.06,1,0,0,49.8986649009736,25.129943720088136,24.97621878685411,495810.17400472454,502795.5759308682,1051.3608530081906,1044.9294666615367,2087.6092473029016,2.082929470479537,0.8030573846576397,84.597,13.79022224615652,60.0023150206199
8.07,1,0,0,49.90588399278387,24.764635643829575,25.322500760653607,497164.0805280999,508219.1988809999,1036.0774677788409,1059.4168572983958,2087.9112722739133,1.9935401628136193,0.7979035009935825,84.5965,13.797622548687105,59.99442873167907
8.08,1,0,0,49.88530409059014,25.102754406460566,24.304820055506237,507808.3000251198,486359.0421207725,1050.2233343457299,1016.8401740327494,2087.050271399171,1.9378224496638186,0.8289641396500587,84.596,13.791042081932371,59.993330380584965
8.09,1,0,0,49.939329787647324,24.53356379818481,25.158480528482126,484102.00332122744,497950.6028881162,1026.4101205118013,1052.5547467768924,2089.3105431918607,1.9822066869971136,0.7872975843319293,84.5955,13.808406829619564,60.002763000153706
8.1,1,0,0,50.142149463114805,24.88654482321966,24.824330895703604,500376.7600741547,496186.63212014874,1041.1777791946056,1038.574936600494,2097.795905092448,2.1504015488875132,0.8061400384352062,84.595,13.794697558440962,59.99833164971834
8.11,1,0,0,49.65974603450856,24.971578276218693,25.105754073759954,505983.3007867617,498850.6705149941,1044.7353217293241,1050.348831354627,2077.6136044139107,1.834869458621738,0.8040597420054348,84.5945,13.799681663262893,60.00746745115669
8.120000000000001,1,0,0,50.05742643110268,25.536497066996287,24.862140804785223,517594.2108681618,493848.80373546015,1068.369815636985,1040.1567888603715,2094.251349633117,1.9531626163039868,0.7865223826005776,84.594,13.782781250316813,59.998186697480016
8.13,1,0,0,50.02404529573031,25.139419954885675,24.700694752969095,493416.39508694696,498990.4244758793,1051.7573100162533,1033.402374260687,2092.854783872748,1.9532037910585849,0.7967437269704531,84.5935,13.796576868808414,59.9948849490563
8.14,1,0,0,50.276883015422804,24.814055091145537,25.01926889154479,501719.28730898944,496553.61153671326,1038.1450280115275,1046.7305528594939,2103.4327494905565,1.5827171400888835,0.8234909864577681,84.593,13.796303252434514,60.01320737650104
8.15,1,0,0,49.92686597248706,24.948100224752707,24.582544518596176,497394.2529604526,487535.1478654061,1043.753071052952,1028.4593257374972,2088.78909485578,1.608775603638384,0.7947673854993168,84.5925,13.790816655790183,59.992880771298324
8.16,1,0,0,50.22634031469145,25.118569399714417,25.18690451127701,500223.25622943987,505308.48208845383,1050.884985839378,1053.7439202637088,2101.3181957316565,1.7017236734343157,0.8202060802374692,84.592,13.797060008358793,60.00074990141265
8.17,1,0,0,49.82802014394466,25.674842783044955,25.03363351916479,526058.6302154462,496091.6542194745,1074.1577820429222,1047.3315254408863,2084.6536842965616,1.957361380899862,0.7988933698537809,84.5915,13.775110787021008,60.000537254122634
8.18,1,0,0,49.90900070963038,25.011977345538455,25.050834921780943,501339.0488144463,498245.6340345374,1046.425496624018,1048.0511801097903,2088.0416662819075,2.100177905015723,0.8003248059157171,84.591,13.788464823833236,60.00356777558093
8.19,1,0,0,50.08333130125005,24.569516612186256,24.590071105136076,489476.2301873062,501429.16759418003,1027.9142775293274,1028.7742153581414,2095.3351310644875,1.876564307046728,0.7962541288309748,84.5905,13.78328794398233,59.99831473593484
8.2,1,0,0,50.121553657581444,25.024969288778003,24.360647824351574,504495.4930152224,486376.441918071,1046.9690402418912,1019.1758390596416,2096.9342388700666,1.6750511774362498,0.7900724164057329,84.59,13.807605047775953,59.99863206894163
8.21,1,0,0,49.94696698628169,24.54169526699302,24.73163881223921,499262.1660986363,498011.99220899754,1026.7503165774046,1034.6969801265873,2089.6300604880494,2.1887825090001094,0.7878627749181942,84.5895,13.799732242306446,59.9992539529785
8.22,1,0,0,50.04456845645061,25.322742790322422,25.097904902361297,507321.41163598816,514534.3682389913,1059.4269830878482,1050.0204457589798,2093.713410855827,2.0560750995433192,0.7939335968578388,84.589,13.774269974793658,60.009003540371495
8.23,1,0,0,49.967130244627505,24.55303771616806,24.996333772630532,488392.39531379315,500924.147808384,1027.2248503516423,1045.7710168392732,2090.4736302441147,1.955020261981967,0.8075261798053827,84.5885,13.809920458633917,60.00432733051386
8.24,1,0,0,50.15827591872298,25.27194131104474,25.31116184315537,505895.013366437,508846.91877780267,1057.301602817109,1058.9424712788361,2098.4705872291474,2.0486841003380936,0.8054122648552674,84.588,13.804260424203587,59.995732533320805
8.25,1,0,0,49.97068157653765,25.288056009802446,25.33381890451517,511215.4081988153,508239.2538259902,1057.9757930827375,1059.8903742118162,2090.622207232108,1.7890185809450339,0.7962930317831572,84.5875,13.798925981908232,59.99735744305429
8.26,1,0,0,49.95541131008629,25.250190125745828,25.225347246436616,503449.3060009538,502880.37427572533,1056.3915989991729,1055.352248053041,2089.9833454606373,2.2064187072869235,0.8187928014648339,84.587,13.803408660624775,59.999343751617516
8.27,1,0,0,50.1982552553512,25.00957341314846,25.192521245879345,505650.53891681007,504479.90344874695,1046.3249233622441,1053.9789074546236,2100.1432017772872,2.063759438782347,0.7915701901711836,84.5865,13.798704826382416,59.99552141207035
8.28,1,0,0,50.042051093163934,24.73179660450792,24.9068249638888,493933.8942931992,497243.05802207126,1034.7035816779508,1042.0262389536297,2093.6080919883484,1.9704766651423267,0.8045774084223325,84.586,13.796459777798407,59.99196471343965
8.290000000000001,1,0,0,50.133665488705425,24.819351792234155,25.159230335695746,487113.95732491737,498630.07868336793,1038.3666259680008,1052.5861164433143,2097.4409612584586,1.931945243663287,0.786917803472222,84.5855,13.800821493852776,59.99659661454838
8.3,1,0,0,50.49971350275311,24.96488963255551,25.34657546712788,506897.35924601933,511096.9913165281,1044.4554891047262,1060.4240702160469,2112.7553032473543,2.0142618572466926,0.8030202369462391,84.585,13.80057751919162,59.99544423676844
8.31,1,0,0,49.60296040435695,24.997109462693157,25.30049452083178,501618.6681494609,496962.7760088555,1045.8034693658287,1058.4961827704985,2075.2378653665096,2.0965039142801665,0.8051503625852976,84.5845,13.791834717038059,60.00788197070719
8.32,1,0,0,49.79450693144955,24.382244640532917,24.799651781806986,492914.79755475867,496031.28436717,1020.0793845405066,1037.5424371040033,2083.251592828774,1.651463530265844,0.7980340554634835,84.584,13.807437588595102,60.00042182996953
8.33,1,0,0,49.81444356075142,25.26994634083355,24.99459271051645,506910.4543930216,498495.4697936488,1057.2181392962063,1045.6981760653428,2084.0856811109606,1.8434886564032442,0.8004471820163671,84.5835,13.7920544967054,59.99250406009066
8.34,1,0,0,49.829286018596704,25.372159065926176,25.130667319374044,507629.13737714296,497432.4732760065,1061.4944106256871,1051.3911262141692,2084.7066446640333,1.9338097808505967,0.7952324562263362,84.583,13.796968279139183,59.99845903281208
8.35,1,0,0,50.284626693808896,24.709582420330552,25.527771402515867,497876.1087367036,513669.6185431862,1033.7742073870354,1068.0047602212874,2103.7567215775657,1.9257885377069819,0.8093053360792931,84.5825,13.808483218780667,60.00219295301206
8.36,1,0,0,49.466572821001776,24.78535948796493,24.76070177445119,494937.34476439044,490105.3455106656,1036.9444907491447,1035.9128865799594,2069.5318213111304,1.8576061701277997,0.8087499623987884,84.582,13.810848207555264,60.00366181259876
8.370000000000001,1,0,0,50.096333465100976,25.31529610932627,24.795969148446318,515372.7995477812,493880.237180504,1059.1154364735223,1037.3883668603723,2095.8791022818336,2.1555119354595638,0.8043831969258122,84.5815,13.809437794198208,60.00099266004137
8.38,1,0,0,49.69345637324947,24.62675527016623,24.78442027649377,492382.9096269149,499327.21870232106,1030.3089698911238,1036.9051969813404,2079.0239430477177,1.8619098554857767,0.8070032198362584,84.581,13.783059878487785,60.00263822488767
8.39,1,0,0,50.005114482081204,25.292832358172785,25.68865501990142,514950.3182755468,504146.70109040866,1058.1756210550097,1074.7356442651824,2092.0627758759156,1.7861141347975316,0.8055282542913398,84.5805,13.79812383224634,59.9993002681482
8.4,1,0,0,50.05187973677641,25.176365420928562,24.95765518263188,506550.5468593573,504540.63966626435,1053.3029965934413,1044.152821596694,2094.019292715553,1.9063692087983963,0.7958951542060441,84.58,13.788400771585195,59.999312584554
8.41,1,0,0,50.181257749737064,25.231417692719322,24.67645061017108,492722.5506756956,493346.959853317,1055.6062171686513,1032.3880726396217,2099.4320775423685,2.3012683438502477,0.8035593901935846,84.5795,13.789538602355375,60.01646671580388
8.42,1,0,0,49.94689493150987,24.79483552175677,25.053053256818934,490947.21344785416,499515.56836146134,1037.3409393477368,1048.1439885395973,2089.627045934288,2.002667673714068,0.8075385185879006,84.579,13.793598399990248,59.996991227719406
8.43,1,0,0,49.9653787305409,25.277385490615288,24.956211172258502,509796.019831488,492227.41704241553,1057.5293708272955,1044.0924085693184,2090.40035219126,1.903560641396667,0.7979559778836406,84.5785,13.797102630253816,59.993703996969614
8.44,1,0,0,49.59009858607724,24.83383533422944,25.63663570645293,492084.2424488037,513184.852917058,1038.9725735672614,1072.5593134954327,2074.699765783462,1.93393748289189,0.8057004596596837,84.578,13.794439135679724,59.99781091943851
8.45,1,0,0,50.456028471322206,24.898411755263844,24.931699386512538,491186.36967659317,498758.11972835223,1041.6742557460668,1043.066909576655,2110.927653634587,1.6495437695485382,0.7867841754910396,84.5775,13.773585599334414,59.99945713414737
8.46,1,0,0,50.06128541717763,24.696804525446588,24.978642294979146,500356.62578701,502305.4672278335,1033.2396189050837,1045.0308589128683,2094.4127979410287,1.9625107489109523,0.788148217889608,84.577,13.802561406088717,59.992168278181964
8.47,1,0,0,50.08775735404106,24.893581721620688,25.278893678419934,489930.53603566583,503230.0821029195,1041.4721817443226,1057.5924688443245,2095.520303729005,2.047402369632258,0.8008303514654451,84.5765,13.799072745824828,60.002507053675416
8.48,1,0,0,50.214607120090115,24.877169762290237,24.796991772948505,501433.2192242515,491063.08805336815,1040.785554995238,1037.4311503771562,2100.8273143503857,2.0875791205653234,0.7968754482260184,84.576,13.812321816778118,59.99695111648812
8.49,1,0,0,49.98650974678369,24.833192134067513,24.9942504615914,494847.3804883833,501453.661159295,1038.9456640175056,1045.6838574052697,2091.284410011262,1.968243810702402,0.8110055423522377,84.5755,13.799113967973941,59.988434710748024
8.5,1,0,0,50.08477194817569,25.15229356872988,25.007618030491006,506557.4023993673,497264.3998877645,1052.29590309005,1046.2431160648784,2095.3954033753807,1.8505935661265538,0.7981567975471482,84.575,13.781104586486805,59.99989677484839
