time_sec,simulation,bess_connected,lvrt_active,perturbation_active,turbine1_torque_nm,turbine1_power_mw,turbine1_current_a,turbine2_torque_nm,turbine2_power_mw,turbine2_current_a,bess_power_mw,bess_voltage_kv,bess_soc_percent,bus_voltage_kv,bus_frequency_hz,load_power_mw,load_current_a
13.01,sim_Torsional,1,0,0,503900.714078416,25.0975178519604,1050.004252740636,503758.65325795853,25.093966331448964,1049.8556678621353,1.8455183880700183,0.8006868070965054,83.699,13.938146948274767,60.01726335310457,50.16959083548542,2098.943969130499
13.02,sim_Torsional,1,0,0,499562.6006082616,24.989065015206542,1045.4669140091708,499562.6006082616,24.989065015206542,1045.4669140091708,1.862990715493026,0.7945608994648675,83.698,13.840962140979332,59.98712776819496,49.97503802656525,2090.804467927481
13.030000000000001,sim_Torsional,1,0,0,496694.28433495795,24.91735710837395,1042.4668720299808,496835.91961158894,24.920897990289724,1042.61501182181,2.101698054142826,0.8082585266982771,83.697,13.77056619895274,60.00781511725622,50.724377058068434,2122.154547025499
13.040000000000001,sim_Torsional,1,0,0,501341.2746089264,25.033531865223157,1047.327272547367,501341.2746089263,25.033531865223157,1047.327272547367,2.13687484655856,0.7813713641354877,83.696,13.917632425136153,59.9859483614006,48.398327195397655,2024.8396546804652
13.05,sim_Torsional,1,0,0,499165.940120752,24.9791485030188,1045.0520371264886,499024.7291132291,24.975618227830726,1044.904341088072,1.0866030382270515,0.794652277439422,83.695,13.854171598502763,59.99684294447773,50.621337190233476,2117.843670544936
13.06,sim_Torsional,1,0,0,500070.4528934226,25.001761322335565,1045.9980891061748,500070.4528934226,25.001761322335565,1045.9980891061748,2.3064905641482825,0.7951504445512239,83.694,13.832924617934426,60.00093309938061,50.46010770259548,2111.0983163355804
13.07,sim_Torsional,1,0,0,498569.32241523993,24.964233060380998,1044.4280201104004,498710.1104245549,24.967752760613873,1044.5752737246696,2.430910410273126,0.7836369821490055,83.693,13.943915426519226,59.995133046511704,49.082091683598776,2053.446293182293
13.08,sim_Torsional,1,0,0,502714.7389145789,25.067868472864475,1048.7638123781476,502714.7389145789,25.067868472864475,1048.7638123781476,1.6849440387914991,0.814947310072693,83.692,13.996861989308117,59.99818330430383,50.46464160885863,2111.288001263226
13.09,sim_Torsional,1,0,0,502590.4083641997,25.064760209104993,1048.6337720217527,502450.0420859997,25.06125105214999,1048.4869595063471,1.7083105265795495,0.7864079873133668,83.691,13.627167256540995,59.986130295520695,50.52923372277977,2113.9903399849577
13.1,sim_Torsional,1,0,0,499937.43260313733,24.998435815078434,1045.8589599387765,499937.43260313733,24.998435815078434,1045.8589599387765,1.8649239836665186,0.7941165994269231,83.69,13.655046993185726,59.99012549531277,50.28088174494053,2103.600044241533
13.11,sim_Torsional,1,0,0,500644.95764417615,25.0161239411044,1046.5989776433094,500784.90345455863,25.019622586363965,1046.7453503811648,1.7731987941630185,0.8090797975780514,83.689,13.692324019883927,60.00498264707196,49.22045627815929,2059.235049408078
13.120000000000001,sim_Torsional,1,0,0,503475.5188725436,25.08688797181359,1049.5595306997507,503475.51887254353,25.08688797181359,1049.5595306997507,2.0671780621839817,0.8064604534342874,83.688,13.59266540552519,60.00029671824977,50.34132635878211,2106.128864101859
13.13,sim_Torsional,1,0,0,502789.7917866614,25.069744794666533,1048.8423120084017,502650.2651845832,25.066256629614582,1048.6963777307406,1.4160424140923409,0.7889182530351526,83.687,13.791340703471457,59.993094719741784,50.50359842800096,2112.91783677182
13.14,sim_Torsional,1,0,0,500025.8815496083,25.000647038740208,1045.9514708501072,500025.8815496083,25.000647038740208,1045.9514708501072,1.6646217175889781,0.8068248920926064,83.686,13.882816070823743,60.0132427776313,49.713896752609564,2079.879106709014
13.15,sim_Torsional,1,0,0,495329.3229239821,24.883233073099554,1041.0392255842194,495468.4315734964,24.88671078933741,1041.1847227150956,2.4617591600524724,0.8028978447865822,83.685,13.797044275296578,59.987800691000096,50.220566927993026,2101.076654690753
13.16,sim_Torsional,1,0,0,497337.2158423115,24.933430396057787,1043.1393297815046,497337.2158423115,24.933430396057787,1043.1393297815046,1.7215340097955947,0.8233303556211147,83.684,13.72629121345742,59.99638409534136,49.82339605224028,2084.4602262827725
13.17,sim_Torsional,1,0,0,500623.8577284044,25.015596443210107,1046.5769087265508,500485.1657794753,25.012129144486885,1046.4318474329846,2.3730284834308772,0.8040394041606831,83.68299999999999,13.955451170483824,59.99494343721822,50.44268849525842,2110.369549375789
13.18,sim_Torsional,1,0,0,498476.219494602,24.961905487365048,1044.3306414939282,498476.219494602,24.961905487365048,1044.3306414939282,2.106601458677041,0.7985875817893148,83.682,13.819396783642533,60.00615037627761,49.843246657386125,2085.290715574405
13.19,sim_Torsional,1,0,0,498149.80677681195,24.953745169420298,1043.9892384676907,498288.08327338437,24.95720208183461,1044.1338652295,1.4572196856235227,0.7914349804288058,83.681,13.847331649496553,60.000481636911374,49.70994126857699,2079.713621218363
13.200000000000001,sim_Torsional,1,0,0,500141.624812243,25.003540620306076,1046.072529552714,500141.6248122429,25.003540620306076,1046.072529552714,2.190598758564862,0.7925575663304444,83.68,13.959284403076166,59.998918347534655,49.98035172866514,2091.026777154855
13.21,sim_Torsional,1,0,0,502702.85477294365,25.067571369323595,1048.75138246443,502564.99248423846,25.06412481210596,1048.6071889327357,1.964699809342144,0.7917423090453185,83.679,13.782992612438544,59.98155783296133,49.32917393975832,2063.783467610242
13.22,sim_Torsional,1,0,0,499823.7530548522,24.995593826371305,1045.7400597253638,499823.7530548522,24.995593826371305,1045.7400597253638,1.863359883125078,0.8137109881391192,83.678,14.084309542022208,60.00865034480632,49.93070900838382,2088.949875856469
13.23,sim_Torsional,1,0,0,499841.760893571,24.996044022339277,1045.758894563284,499979.21021517046,24.99948025537926,1045.9026561626051,2.0734871279516014,0.8001796991501647,83.677,13.738201529465696,59.99782174185168,50.18104636867912,2099.423233998115
13.24,sim_Torsional,1,0,0,500161.1860370252,25.00402965092563,1046.0929891150217,500161.1860370252,25.00402965092563,1046.0929891150217,2.1423900456700378,0.8056524712397474,83.676,14.07571685222278,60.0011566101761,50.434979634683174,2110.0470339606977
13.25,sim_Torsional,1,0,0,496431.70949950075,24.91079273748752,1042.1922386025647,496294.6719079622,24.907366797699055,1042.0489076417607,2.212277546592386,0.8151424759998089,83.675,13.665486544896087,59.99251436779906,50.1244783693191,2097.0565999649243
13.26,sim_Torsional,1,0,0,497651.6615154534,24.941291537886336,1043.46821618374,497651.66151545336,24.941291537886336,1043.46821618374,2.3534758542644005,0.7764153585779254,83.674,13.871412916597501,59.99094171237183,49.283699181456804,2061.8809412372916
13.27,sim_Torsional,1,0,0,498273.51016252715,24.95683775406318,1044.1186228572603,498410.13725734403,24.960253431433603,1044.2615244695269,2.1224407738335067,0.8127887376470038,83.673,13.71133056070474,60.01499287758476,50.676135569114884,2120.1362690085834
13.280000000000001,sim_Torsional,1,0,0,496975.7631428974,24.924394078572433,1042.7612775834862,496975.76314289734,24.924394078572433,1042.7612775834862,1.5873097733640915,0.8005539691178334,83.672,13.954500124143392,59.98226761421738,50.71807925318712,2121.891065913649
13.290000000000001,sim_Torsional,1,0,0,502862.0001023905,25.07155000255976,1048.9178364477566,502725.78227465047,25.06814455686626,1048.7753628979121,1.8579063627046426,0.8043504837164045,83.671,13.734003900115537,59.98945800972217,50.05628362763539,2094.2035381918513
13.3,sim_Torsional,1,0,0,503826.87708085927,25.095671927021478,1049.9270248232162,503826.87708085927,25.095671927021478,1049.9270248232162,2.8829145005805863,0.7917159677825175,83.67,13.840140224308884,60.01480492152669,49.62402918942567,2076.1193196223735
13.31,sim_Torsional,1,0,0,501688.8067629985,25.042220169074962,1047.690764907341,501824.61654962297,25.045615413740574,1047.8328116770263,2.2173473181145185,0.7924487560155149,83.669,13.710225204546266,60.006407463809985,49.73419103176923,2080.7281579797273
13.32,sim_Torsional,1,0,0,499466.3928226743,24.98665982056686,1045.366287938687,499466.3928226743,24.98665982056686,1045.366287938687,2.710786190243449,0.8048884588981299,83.668,13.929337073965993,59.996745374682575,49.898238801140955,2087.5914205744175
13.33,sim_Torsional,1,0,0,505080.8450201045,25.127021125502612,1051.238580488576,504945.44205230655,25.123636051307663,1051.096959220628,2.4186302246597555,0.8238459780033147,83.667,13.7095063260318,60.01246596314289,50.13933422809883,2097.6781241725707
13.34,sim_Torsional,1,0,0,500371.66864300496,25.009291716075122,1046.31313800854,500371.668643005,25.009291716075126,1046.31313800854,2.0725406214667244,0.8100331331281491,83.666,14.032311248574487,60.00446860116396,49.84775735924513,2085.479429699951
13.35,sim_Torsional,1,0,0,497807.31139621424,24.945182784905356,1043.6310141919946,497942.3087638133,24.948557719095334,1043.7722112327976,2.090422120934335,0.8126552292141854,83.665,13.66255239923933,60.002326600919744,49.57080623304941,2073.8926320723085
13.36,sim_Torsional,1,0,0,498466.4933411478,24.961662333528693,1044.3204686727054,498466.4933411478,24.961662333528693,1044.3204686727054,1.9890259880369463,0.7980799872973858,83.664,13.614303347270715,60.00225562017103,50.51150494210822,2113.248621412992
13.370000000000001,sim_Torsional,1,0,0,500589.7556075536,25.01474389018884,1046.5412404862373,500455.1626251762,25.011379065629402,1046.4004664018048,1.4786586152460501,0.7939979577541437,83.663,13.931314186774914,60.00465238217215,50.12864294403705,2097.230833177567
13.38,sim_Torsional,1,0,0,499029.557953647,24.975738948841176,1044.9093916900924,499029.557953647,24.975738948841176,1044.9093916900924,2.005414175740467,0.7921919504842101,83.662,13.718353177643635,60.00505692501297,49.47381398878203,2069.8347698739694
13.39,sim_Torsional,1,0,0,499084.1424710041,24.977103561775102,1044.966482968697,499218.3322794975,24.980458306987437,1045.106835363726,2.363202365762659,0.7951172627530332,83.661,13.799001250743965,60.02195973052896,50.14565522814289,2097.942575699889
13.4,sim_Torsional,1,0,0,500401.434952625,25.010035873815628,1046.3442713180907,500401.434952625,25.010035873815628,1046.3442713180907,1.8201080015536388,0.7794721756682947,83.66,13.75553072077067,59.998051071883275,50.08093541438954,2095.234894403338
13.41,sim_Torsional,1,0,0,501345.49347357074,25.03363733683927,1047.331685160842,501211.705631252,25.030292640781298,1047.1917531920428,2.123585899718543,0.792750806571084,83.659,13.61886005913293,59.99835952811852,49.6409735440278,2076.828220179677
13.42,sim_Torsional,1,0,0,501092.34542436566,25.027308635609142,1047.0669114391872,501092.3454243657,25.027308635609142,1047.0669114391872,2.255477313767959,0.7943964684394016,83.658,13.78937487434891,59.987631068124294,50.59752487980549,2116.847435484383
13.43,sim_Torsional,1,0,0,501642.7448846113,25.041068622115283,1047.6425876647936,501776.13196484675,25.04440329912117,1047.7821004667508,1.7270958682062574,0.7982464182560516,83.657,13.974558393506179,59.99948102613179,50.06744460321366,2094.6704796595714
13.44,sim_Torsional,1,0,0,502373.88533860334,25.05934713346508,1048.4073053059667,502373.88533860334,25.05934713346508,1048.4073053059667,1.8646091406969005,0.8013175010974729,83.656,13.93843290645617,60.01862886899545,49.89168917895891,2087.3174041881934
13.450000000000001,sim_Torsional,1,0,0,497617.63026524347,24.940440756631084,1043.4326220687587,497484.6427466066,24.937116068665166,1043.2935271780273,1.6946265528568523,0.8036245086862561,83.655,13.831987401242378,60.00984485002434,49.958259125962286,2090.102489465174
13.46,sim_Torsional,1,0,0,493615.19716274465,24.840379929068614,1039.2463796246625,493615.1971627447,24.840379929068618,1039.2463796246625,1.753350317993178,0.7998507462755704,83.654,13.953493024438846,59.99456332256125,50.221958397927416,2101.134869585042
13.47,sim_Torsional,1,0,0,501009.9082388307,25.025247705970767,1046.9806883753106,501142.49739275745,25.028562434818934,1047.1193666066715,1.6137184149040817,0.7941855691365725,83.653,13.653786435312204,60.00030041364521,49.96390829273495,2090.3388335200216
13.48,sim_Torsional,1,0,0,496582.8032539617,24.914570081349044,1042.3502712471497,496582.8032539617,24.914570081349044,1042.3502712471497,1.729865461586592,0.7803664135673448,83.652,13.75508730261111,59.98703561624415,49.95972816348056,2090.163949552611
13.49,sim_Torsional,1,0,0,500760.00632046786,25.019000158011696,1046.719309861112,500627.81433794793,25.015695358448696,1046.5810470410163,2.4258367042393516,0.7942469139159821,83.651,13.85462108182077,59.99030880655702,50.53298253416269,2114.1471789169195
13.5,sim_Torsional,1,0,0,497074.71743485145,24.926867935871286,1042.8647762919954,497074.7174348515,24.92686793587129,1042.8647762919957,1.7253568912729123,0.79027549362313,83.65,13.782002753899238,60.00149441152614,49.29079783625637,2062.1779274879736
13.51,sim_Torsional,1,0,0,494177.08889763086,24.854427222440773,1039.834075900735,494308.8848984728,24.85772212246182,1039.9719245539309,2.037937765718207,0.8046606674827861,83.649,13.765938380394237,59.995055453971794,49.37422343020252,2065.66820206204
13.52,sim_Torsional,1,0,0,501353.65682051197,25.033841420512797,1047.340223404599,501353.65682051197,25.033841420512797,1047.340223404599,1.8491393738987132,0.809092873966937,83.648,13.634311164939689,59.98955400210622,50.38848167999597,2108.101700145087
13.530000000000001,sim_Torsional,1,0,0,503211.899954044,25.080297498851102,1049.2838052404045,503080.4987487153,25.077012468717886,1049.146369513469,2.3536597811110815,0.8093857106705994,83.647,13.512774888367307,60.00489840764738,51.207924893541815,2142.384726226703
13.540000000000001,sim_Torsional,1,0,0,498558.7239981828,24.96396809995457,1044.4169349673914,498558.72399818286,24.963968099954574,1044.4169349673916,2.393348688981085,0.8075695273612783,83.646,13.91286556664305,59.99917749913347,50.438247725076025,2110.1837609801214
13.55,sim_Torsional,1,0,0,492212.31834536453,24.805307958634113,1037.7790744383312,492343.32593779184,24.808583148444797,1037.9160984759287,2.259220994641684,0.7986647426454752,83.645,13.833564577108808,59.98432449628309,50.932104398036365,2130.8452307681464
13.56,sim_Torsional,1,0,0,498634.388879369,24.965859721984227,1044.4960747129007,498634.388879369,24.965859721984227,1044.4960747129007,2.0918403659308265,0.7947804443452411,83.644,13.924475776192995,59.979248530338324,49.78281419314214,2082.7624040165024
13.57,sim_Torsional,1,0,0,502285.66159945744,25.05714153998644,1048.3150299444728,502155.04644086235,25.05387616102156,1048.1784163629961,1.9306821389477304,0.7925289724633294,83.643,13.739661439982145,59.99429988501426,49.68145941083109,2078.522026418608
13.58,sim_Torsional,1,0,0,496302.7210780646,24.907568026951616,1042.0573264651762,496302.72107806464,24.907568026951616,1042.0573264651762,1.642437588742625,0.7849250108339826,83.642,13.701636651893793,59.98411734856558,50.22826658662303,2101.398785124282
13.59,sim_Torsional,1,0,0,499156.1607964458,24.978904019911145,1045.0418086925743,499286.384696746,24.98215961741865,1045.1780130474533,2.583058664336659,0.8099185370050787,83.641,13.800903619395857,59.981310885935294,50.47682447991352,2111.7976957475043
13.6,sim_Torsional,1,0,0,499961.72537706746,24.99904313442669,1045.884368343791,499961.72537706746,24.99904313442669,1045.884368343791,1.772098094674234,0.7982528896207003,83.64,13.91787955150857,60.01128969201402,49.34422454935882,2064.4131396033085
13.61,sim_Torsional,1,0,0,502746.56688921567,25.068664172230392,1048.7971020334453,502616.7330751944,25.06541832687986,1048.6613056793237,2.1990939041098523,0.7875365970637913,83.639,13.768059594331703,59.99902289110135,49.893390813585086,2087.3885954352572
13.620000000000001,sim_Torsional,1,0,0,500298.950921035,25.007473773025872,1046.2370807687676,500298.950921035,25.007473773025872,1046.2370807687676,2.3178696717870193,0.7917350862428977,83.638,13.910646355437333,59.99734553621774,49.98649141617798,2091.28364311415
13.63,sim_Torsional,1,0,0,496272.8786853203,24.90682196713301,1042.0261135784294,496402.3235815679,24.9100580895392,1042.1615031539618,1.833415850928401,0.7913302654356745,83.637,13.661129495228156,59.99811594183849,49.66056489215731,2077.647862941732
13.64,sim_Torsional,1,0,0,502991.4287541614,25.074785718854038,1049.0532090327943,502991.4287541614,25.074785718854038,1049.0532090327943,2.3114037581947886,0.8004302448501514,83.636,13.77772029562256,59.98862167849207,49.71888908672713,2080.0879708718153
13.65,sim_Torsional,1,0,0,500894.2475022206,25.022356187555516,1046.8597159886867,500765.1903587418,25.019129758968546,1046.7247319732369,2.2292639610016565,0.8106746785107068,83.635,13.790324248117233,60.00410976165014,50.421534650529594,2109.484536480964
13.66,sim_Torsional,1,0,0,499931.7386512251,24.99829346628063,1045.853004495535,499931.7386512251,24.99829346628063,1045.853004495535,2.5183891506145297,0.7965201045040442,83.634,13.969241812261226,59.99869299673267,50.23484224054541,2101.6738905998027
13.67,sim_Torsional,1,0,0,496380.12458006514,24.90950311450163,1042.1382846766187,496508.79513229034,24.912719878307257,1042.272864346843,1.8591960600719866,0.7774746648521635,83.633,13.828652580926198,59.99242591344021,50.39922571092973,2108.551197909709
13.68,sim_Torsional,1,0,0,498891.7943720211,24.97229485930053,1044.7653013985412,498891.7943720211,24.97229485930053,1044.7653013985412,1.6142407948160855,0.7981081966484108,83.632,14.040958697524598,59.99392371315475,50.16843734518638,2098.8957105845097
13.69,sim_Torsional,1,0,0,499070.8444050069,24.976771110125174,1044.952574196988,498942.5592859995,24.973563982149987,1044.8183976607709,1.8483530733666467,0.798438060999028,83.631,13.614019497607249,59.987725412867874,49.56337166157373,2073.5815920837003
13.700000000000001,sim_Torsional,1,0,0,499567.6348501911,24.98919087125478,1045.4721794456439,499567.6348501911,24.98919087125478,1045.4721794456439,2.0626560627602997,0.7977507976906448,83.63,13.817928808808757,59.99593757127098,50.21155152591959,2100.6994775303215
13.71,sim_Torsional,1,0,0,503000.26279679005,25.07500656991975,1049.0624487735365,503128.16363714664,25.07820409092867,1049.1962233833365,2.017463818125517,0.793725388335243,83.629,13.824756929406904,59.99760372119218,49.52395354881124,2071.932457444978
13.72,sim_Torsional,1,0,0,496570.2471426717,24.91425617856679,1042.3371385039734,496570.2471426717,24.91425617856679,1042.3371385039734,1.881968631117635,0.8021743908072585,83.628,13.885572861266988,59.9956771667087,49.84412333048283,2085.327392925737
13.73,sim_Torsional,1,0,0,497241.27363344986,24.931031840836244,1043.0389814841983,497113.7559206357,24.92784389801589,1042.9056075968438,1.4272407623068273,0.80066141115149,83.627,13.687756328770055,60.000551545573416,49.48187567259089,2070.172046346228
13.74,sim_Torsional,1,0,0,503677.92581873405,25.09194814546835,1049.7712330636436,503677.92581873405,25.09194814546835,1049.7712330636436,2.141144898838732,0.7997516968587336,83.626,14.032453594838694,59.99921488295238,49.694556103964565,2079.069952455283
13.75,sim_Torsional,1,0,0,498205.3334778,24.955133336945,1044.047315199145,498332.46921073203,24.9583117302683,1044.18028956442,2.59170334372466,0.8041264136144297,83.625,13.801789023923105,60.00230768538665,50.04523942367726,2093.741482095604
13.76,sim_Torsional,1,0,0,498327.31815335003,24.958182953833752,1044.174901947815,498327.31815335003,24.958182953833752,1044.174901947815,2.1392753714369013,0.7957016717685215,83.624,13.649984683214983,60.009430970369216,49.77125469775234,2082.2787896849813
13.77,sim_Torsional,1,0,0,503867.31069121376,25.096682767280342,1049.9693153228948,503740.5557939414,25.093513894848535,1049.8367392829286,2.1827406557160542,0.7951341433029935,83.623,13.79778855132292,60.00593023477213,49.55841879498776,2073.374379123072
13.780000000000001,sim_Torsional,1,0,0,498485.9611506576,24.96214902876644,1044.3408305296998,498485.9611506576,24.96214902876644,1044.3408305296998,2.1717335918465306,0.813801232895854,83.622,13.756783709842546,60.0095458984051,50.56889873579104,2115.6498041834698
13.790000000000001,sim_Torsional,1,0,0,503301.27225979127,25.082531806494778,1049.3772819157325,503427.64746219886,25.08569118655497,1049.509460823575,2.11911400096472,0.8055935540971544,83.621,14.184086449630131,59.991522657701736,49.94020414131107,2089.347123505131
13.8,sim_Torsional,1,0,0,501694.81467834825,25.042370366958703,1047.6970487326025,501694.81467834825,25.042370366958703,1047.6970487326025,2.2794997900604286,0.8082694606094281,83.62,13.944892216734454,59.99491385105912,49.73603597678354,2080.8053449000645
13.81,sim_Torsional,1,0,0,500040.1879288411,25.00100469822103,1045.9664342412327,499914.19128392055,24.997854782098013,1045.834651275903,2.1186121043557,0.8122610458533407,83.619,13.806853267087734,60.00653596683946,49.458800444649015,2069.2066485879773
13.82,sim_Torsional,1,0,0,505393.2705331638,25.134831763329096,1051.5653539560876,505393.2705331638,25.134831763329096,1051.5653539560876,1.9061968491040173,0.8052594418062481,83.618,13.78455549744251,60.00671477671432,49.064002557428424,2052.689498844333
13.83,sim_Torsional,1,0,0,497229.5204784505,24.93073801196126,1043.0266885725991,497355.13969985466,24.933878492496365,1043.1580767814635,1.7612033269973737,0.8092838867913618,83.617,13.931245847022444,59.99321379382463,49.888976493134436,2087.2039136163826
13.84,sim_Torsional,1,0,0,501855.238430023,25.046380960750575,1047.864839848932,501855.238430023,25.046380960750575,1047.864839848932,1.9253079034157974,0.7842065483792975,83.616,13.937842978125293,60.006115839257816,49.31089064824001,2063.0185499812733
13.85,sim_Torsional,1,0,0,502000.66073563154,25.050016518390787,1048.0169405867748,501875.41780717,25.04688544517925,1047.8859459518812,2.0942388489351997,0.8020415387199603,83.615,13.398206111133751,59.99056467883354,50.35601822968048,2106.743527552444
13.86,sim_Torsional,1,0,0,503254.3532234968,25.08135883058742,1049.3282081508148,503254.3532234968,25.08135883058742,1049.3282081508148,1.905175111663108,0.7981728153818568,83.614,13.8887330553532,60.00481055724142,50.01474559729927,2092.4657126124193
13.870000000000001,sim_Torsional,1,0,0,502655.1003647556,25.066377509118894,1048.7014349636647,502779.96812746173,25.069499203186545,1048.8320372035407,2.094301604939429,0.8167768409089982,83.613,13.803859383069051,59.999737037991345,50.77918038956907,2124.4473526917586
13.88,sim_Torsional,1,0,0,500080.01037266443,25.00200025931661,1046.008085506923,500080.01037266443,25.00200025931661,1046.008085506923,2.1317450401101254,0.809276455318033,83.612,13.619062152593399,59.986155643960934,50.111537136618566,2096.515177922656
13.89,sim_Torsional,1,0,0,499361.39253174944,24.984034813293736,1045.2564655723277,499236.89881098794,24.9809224702747,1045.1262545520485,2.2499538293810546,0.7936955480920682,83.611,13.921469551268137,59.99565926178241,49.636671101370176,2076.6482189893472
13.9,sim_Torsional,1,0,0,501149.9303573479,25.028748258933696,1047.1271409257063,501149.9303573479,25.028748258933696,1047.1271409257063,2.384838490651694,0.8037279415852921,83.61,14.109973945871042,60.02182267809695,49.059996198815774,2052.5218849150947
13.91,sim_Torsional,1,0,0,497064.5035830083,24.92661258957521,1042.8540933751276,497188.62438226945,24.929715609556734,1042.98391434771,2.0234022255436575,0.8016768133344925,83.609,13.876837840662235,60.00202780362805,50.403271931870876,2108.720479558229
13.92,sim_Torsional,1,0,0,505033.46811881685,25.12583670297042,1051.1890278314893,505033.4681188168,25.12583670297042,1051.1890278314893,1.6076670304557017,0.8045433143315224,83.608,13.951859125031447,60.02300449976718,49.3505258697323,2064.6767677927196
13.93,sim_Torsional,1,0,0,501578.82827619516,25.039470706904883,1047.5757357244408,501455.07928134635,25.03637698203366,1047.4463036311654,1.896468770954243,0.7898115753062536,83.607,14.048968434691089,59.98556073470125,49.79592773865512,2083.3110351057744
13.94,sim_Torsional,1,0,0,499086.6961217196,24.97716740304299,1044.9691538942911,499086.6961217196,24.97716740304299,1044.9691538942911,2.0132187702219797,0.8036001646523823,83.606,13.685423823200633,60.00750741792664,50.83704412327746,2126.8681963318204
13.950000000000001,sim_Torsional,1,0,0,499227.9177228792,24.98069794307198,1045.1168610128507,499351.2960270575,24.98378240067644,1045.2459053917084,1.449269373146873,0.7977184865071177,83.605,13.543655140566965,59.97465663808193,50.30549167452436,2104.6296492755882
13.96,sim_Torsional,1,0,0,496632.18427617574,24.915804606904395,1042.4019200632151,496632.18427617574,24.915804606904395,1042.4019200632151,2.4165993560307446,0.8028244976405561,83.604,13.890647516736712,59.99999764515085,50.19493272726747,2100.004197249495
13.97,sim_Torsional,1,0,0,498801.052142857,24.970026303571423,1044.6703918868839,498678.0434189436,24.96695108547359,1044.5417340610431,2.04271337375314,0.7927561483487784,83.603,13.76582960797108,60.006312173776514,50.47216122156006,2111.602599119557
13.98,sim_Torsional,1,0,0,503001.03476986126,25.07502586924653,1049.0632561990083,503001.03476986126,25.07502586924653,1049.0632561990083,2.1144058503740855,0.794149368286034,83.602,13.610364063572728,60.008378900949964,50.45352490945277,2110.82291217667
13.99,sim_Torsional,1,0,0,497131.36179529404,24.92828404488235,1042.9240220107447,497254.0020460218,24.931350051150545,1043.0522944414897,2.4096579387578796,0.811738420203667,83.601,13.78921254881326,59.992007302754196,50.79047321597709,2124.919810399482
14.0,sim_Torsional,1,0,0,497382.72254329536,24.934568063582386,1043.186926350459,497382.7225432953,24.934568063582383,1043.186926350459,1.810957150957296,0.7894845244165984,83.6,13.900401537583106,60.01039090421977,49.69891032476556,2079.2521198865556
14.01,sim_Torsional,1,0,0,502564.3606943705,25.064109017359264,1048.606528128297,502442.08781306527,25.06105219532663,1048.478639938195,2.172212579265209,0.7902224559895795,83.599,13.779441910262518,59.99466285239955,49.81165792328462,2083.9691384630382
14.02,sim_Torsional,1,0,0,502964.26038665744,25.07410650966644,1049.0247929742948,502964.26038665744,25.07410650966644,1049.0247929742948,1.9670407630694193,0.7994841874278442,83.598,13.691417786958567,59.998359027488874,49.53880768546916,2072.5539096042553
14.030000000000001,sim_Torsional,1,0,0,500578.317153268,25.014457928831703,1046.5292767277938,500700.2237656075,25.01750559414019,1046.656781828247,1.9447739398952242,0.7922810962481405,83.597,13.769156025679083,59.995666777806434,49.983651181808014,2091.1648162968995
14.040000000000001,sim_Torsional,1,0,0,502490.1192145145,25.062252980362864,1048.528877152971,502490.1192145145,25.062252980362864,1048.528877152971,1.7683422836586862,0.7911497136773721,83.596,13.797312247788415,59.98863610649268,49.9338836354149,2089.082692651467
14.05,sim_Torsional,1,0,0,499323.42668391665,24.983085667097914,1045.2167561656856,499201.8852433826,24.980047131084564,1045.0896330073342,2.4996809641059583,0.801050759712083,83.595,13.533731447757601,60.01569719587421,49.122523881332214,2055.1378540696355
14.06,sim_Torsional,1,0,0,496445.473333145,24.911136833328626,1042.2066345320206,496445.4733331451,24.911136833328626,1042.2066345320206,1.8873499879773288,0.784949341430963,83.594,13.780297056462446,60.00048017817158,49.673049621452726,2078.1701862619834
14.07,sim_Torsional,1,0,0,502541.5605038649,25.063539012596625,1048.5826808527065,502662.7378664673,25.06656844666168,1048.7094232130653,2.2098392740687105,0.7899203776508636,83.593,13.614481014844007,60.010873183786586,50.71955826709949,2121.9529433832463
14.08,sim_Torsional,1,0,0,499193.30040289485,24.979832510072374,1045.080653913192,499193.30040289485,24.979832510072374,1045.080653913192,1.437497783758419,0.8205409558292365,83.592,13.890945581378912,60.010447112417644,50.12210429744354,2096.957275976777
14.09,sim_Torsional,1,0,0,500581.06121154054,25.01452653028851,1046.5321468052975,500460.24683627277,25.011506170906816,1046.405784102249,2.353996558906936,0.8045947505896901,83.591,13.584576124569026,59.99032059785727,50.357699309043355,2106.81385882945
14.1,sim_Torsional,1,0,0,503320.48535462265,25.083012133865566,1049.39737736043,503320.48535462265,25.083012133865566,1049.39737736043,2.3156633467871175,0.7925343664773009,83.59,13.93975152422803,60.01216127247672,49.93972766607466,2089.327189222088
14.11,sim_Torsional,1,0,0,500186.0502708672,25.00465125677168,1046.1189952239017,500306.50274613063,25.007662568653267,1046.2449794069053,2.0292302330891907,0.804182150782662,83.589,13.743535220448477,60.00503414243549,49.05645323790108,2052.3736581442377
14.120000000000001,sim_Torsional,1,0,0,501139.7194302044,25.028492985755115,1047.1164610678534,501139.71943020436,25.028492985755108,1047.1164610678532,1.9319172601586228,0.8056733047698663,83.588,13.725069352465464,59.98959098135527,49.93568203908523,2089.1579324227114
14.13,sim_Torsional,1,0,0,506613.4224555744,25.165335561389355,1052.8415406243048,506493.3307962422,25.162333269906057,1052.7159338274882,2.12000000168407,0.8099441442009024,83.587,13.840634734427674,60.004488508313415,50.52084827876049,2113.6395183645373
